gene_id,Pheno,GeneEff,colors,scoreType,score,timeOrder
SNRNP200,Affected,missense,yellow,PrimateAI,0.8295323,4
SNRNP200,Affected,missense,yellow,PrimateAI,0.8295323,4
SNRNP200,Affected,missense,yellow,PrimateAI,0.84108436,4
SNRNP200,Affected,missense,yellow,PrimateAI,0.8134331,4
SNRNP200,Affected,missense,yellow,PrimateAI,0.8665873,4
SNRNP200,Unaffected,missense,yellow,PrimateAI,0.8582134,4
SNRNP200,Affected,missense,yellow,PrimateAI,0.9191567,4
IL1RL1,Affected,missense,greenyellow,PrimateAI,0.36723727,2
IL1RL1,Affected,missense,greenyellow,PrimateAI,0.4898734,2
RALB,Affected,missense,tan,PrimateAI,0.9092057,6
UGGT1,Affected,missense,tan,PrimateAI,0.31081045,6
UGGT1,Affected,missense,tan,PrimateAI,0.8947451,6
POTEE,Unaffected,missense,greenyellow,PrimateAI,0.45337495,2
MGAT5,Affected,missense,greenyellow,PrimateAI,0.74292725,2
MGAT5,Affected,missense,greenyellow,PrimateAI,0.6170738,2
MCM6,Affected,missense,black,PrimateAI,0.8286538,3
MCM6,Affected,missense,black,PrimateAI,0.7985353,3
KIF5C,Affected,missense,blue,PrimateAI,0.9155841,5
KIF5C,Affected,missense,blue,PrimateAI,0.93761057,5
KIF5C,Affected,missense,blue,PrimateAI,0.8954865,5
KIF5C,Unaffected,missense,blue,PrimateAI,0.8676064,5
KIF5C,Affected,missense,blue,PrimateAI,0.48565593,5
ITGB6,Affected,missense,greenyellow,PrimateAI,0.55618423,2
TBR1,Affected,missense,greenyellow,PrimateAI,0.8629866,2
TBR1,Affected,missense,greenyellow,PrimateAI,0.9066284,2
TBR1,Affected,missense,greenyellow,PrimateAI,0.9266449,2
TBR1,Affected,missense,greenyellow,PrimateAI,0.88311803,2
TBR1,Affected,missense,greenyellow,PrimateAI,0.9204108,2
GORASP2,Affected,missense,tan,PrimateAI,0.4391396,6
DYNC1I2,Unaffected,missense,blue,PrimateAI,0.6189734,5
HNRNPA3,Affected,missense,greenyellow,PrimateAI,0.8675487,2
PRKRA,Affected,missense,blue,PrimateAI,0.79670906,5
NCKAP1,Affected,missense,greenyellow,PrimateAI,0.92186284,2
NCKAP1,Affected,missense,greenyellow,PrimateAI,0.8691908,2
HIBCH,Affected,missense,magenta,PrimateAI,0.72300124,1
MYO1B,Unaffected,missense,tan,PrimateAI,0.7595806,6
MYO1B,Unaffected,missense,tan,PrimateAI,0.73225796,6
SF3B1,Affected,missense,yellow,PrimateAI,0.896091,4
SF3B1,Unaffected,missense,yellow,PrimateAI,0.7247582,4
SF3B1,Affected,missense,yellow,PrimateAI,0.89677083,4
SF3B1,Affected,missense,yellow,PrimateAI,0.93679154,4
SF3B1,Affected,missense,yellow,PrimateAI,0.66694015,4
MOB4,Affected,missense,tan,PrimateAI,0.8690965,6
MOB4,Affected,missense,tan,PrimateAI,0.9137164,6
MOB4,Affected,missense,tan,PrimateAI,0.9252774,6
SATB2,Affected,missense,blue,PrimateAI,0.70687145,5
SATB2,Affected,missense,blue,PrimateAI,0.81230736,5
SATB2,Affected,missense,blue,PrimateAI,0.76100516,5
SATB2,Affected,missense,blue,PrimateAI,0.84493005,5
SATB2,Unaffected,missense,blue,PrimateAI,0.83715916,5
MAP2,Affected,missense,blue,PrimateAI,0.29901606,5
MAP2,Unaffected,missense,blue,PrimateAI,0.81740004,5
MAP2,Unaffected,missense,blue,PrimateAI,0.73353946,5
MAP2,Affected,missense,blue,PrimateAI,0.51160896,5
MAP2,Affected,missense,blue,PrimateAI,0.51584804,5
ATIC,Affected,missense,black,PrimateAI,0.8807924,3
ATIC,Affected,missense,black,PrimateAI,0.8070345,3
XRCC5,Affected,missense,greenyellow,PrimateAI,0.49099356,2
TNS1,Affected,missense,tan,PrimateAI,0.77955335,6
TNS1,Affected,missense,tan,PrimateAI,0.53099847,6
AAMP,Unaffected,missense,magenta,PrimateAI,0.7954569,1
FARSB,Affected,missense,blue,PrimateAI,0.71518123,5
CUL3,Affected,missense,blue,PrimateAI,0.81778646,5
NCL,Unaffected,missense,greenyellow,PrimateAI,0.53262883,2
PTMA,Affected,missense,greenyellow,PrimateAI,0.7544419,2
PTMA,Affected,missense,greenyellow,PrimateAI,0.6679156,2
COPS8,Affected,missense,greenyellow,PrimateAI,0.89986426,2
NDUFA10,Unaffected,missense,tan,PrimateAI,0.3183057,6
KIF1A,Unaffected,missense,greenyellow,PrimateAI,0.86315876,2
KIF1A,Affected,missense,greenyellow,PrimateAI,0.54408723,2
KIF1A,Affected,missense,greenyellow,PrimateAI,0.54084903,2
KIF1A,Affected,missense,greenyellow,PrimateAI,0.736919,2
HDLBP,Affected,missense,greenyellow,PrimateAI,0.66509485,2
HDLBP,Affected,missense,greenyellow,PrimateAI,0.79683673,2
HDLBP,Affected,missense,greenyellow,PrimateAI,0.6981434,2
DTYMK,Affected,missense,greenyellow,PrimateAI,0.27663636,2
DTYMK,Unaffected,missense,greenyellow,PrimateAI,0.5742952,2
SETMAR,Affected,missense,greenyellow,PrimateAI,0.4485985,2
RAD18,Unaffected,missense,tan,PrimateAI,0.65953267,6
NUP210,Affected,missense,tan,PrimateAI,0.3446905,6
NUP210,Affected,missense,tan,PrimateAI,0.3601672,6
NUP210,Unaffected,missense,tan,PrimateAI,0.66677815,6
NUP210,Unaffected,missense,tan,PrimateAI,0.44354838,6
NUP210,Affected,missense,tan,PrimateAI,0.40333205,6
XPC,Affected,missense,greenyellow,PrimateAI,0.60965097,2
XPC,Affected,missense,greenyellow,PrimateAI,0.60965097,2
RPL15,Affected,missense,black,PrimateAI,0.91614616,3
RPL15,Affected,missense,black,PrimateAI,0.8072759,3
TOP2B,Unaffected,missense,yellow,PrimateAI,0.63280356,4
TOP2B,Unaffected,missense,yellow,PrimateAI,0.7703127,4
TOP2B,Unaffected,missense,yellow,PrimateAI,0.76885736,4
TOP2B,Affected,missense,yellow,PrimateAI,0.90402234,4
TOP2B,Affected,missense,yellow,PrimateAI,0.86644614,4
TOP2B,Affected,missense,yellow,PrimateAI,0.9284997,4
EOMES,Affected,missense,greenyellow,PrimateAI,0.5396718,2
EOMES,Unaffected,missense,greenyellow,PrimateAI,0.41432306,2
RPSA,Affected,missense,magenta,PrimateAI,0.80291235,1
RPL14,Affected,missense,black,PrimateAI,0.6333709,3
CTNNB1,Affected,missense,tan,PrimateAI,0.88354445,6
ANO10,Unaffected,missense,greenyellow,PrimateAI,0.56889856,2
LTF,Affected,missense,greenyellow,PrimateAI,0.5090834,2
LTF,Unaffected,missense,greenyellow,PrimateAI,0.38453013,2
LTF,Affected,missense,greenyellow,PrimateAI,0.22908565,2
SMARCC1,Affected,missense,greenyellow,PrimateAI,0.62416977,2
SMARCC1,Affected,missense,greenyellow,PrimateAI,0.7027083,2
SMARCC1,Affected,missense,greenyellow,PrimateAI,0.41811073,2
MAP4,Affected,missense,black,PrimateAI,0.8242297,3
MAP4,Unaffected,missense,black,PrimateAI,0.30477548,3
MAP4,Affected,missense,black,PrimateAI,0.24715632,3
MAP4,Affected,missense,black,PrimateAI,0.24715632,3
MAP4,Affected,missense,black,PrimateAI,0.30027878,3
MAP4,Affected,missense,black,PrimateAI,0.372606,3
UQCRC1,Affected,missense,yellow,PrimateAI,0.63781583,4
UQCRC1,Affected,missense,yellow,PrimateAI,0.74050534,4
PRKAR2A,Affected,missense,blue,PrimateAI,0.86067915,5
IMPDH2,Affected,missense,black,PrimateAI,0.6937364,3
IMPDH2,Affected,missense,black,PrimateAI,0.62867665,3
TKT,Affected,missense,greenyellow,PrimateAI,0.55787635,2
TKT,Affected,missense,greenyellow,PrimateAI,0.6709757,2
TKT,Affected,missense,greenyellow,PrimateAI,0.6843709,2
FLNB,Unaffected,missense,tan,PrimateAI,0.7615846,6
FLNB,Affected,missense,tan,PrimateAI,0.77844524,6
FLNB,Affected,missense,tan,PrimateAI,0.4688509,6
PSMD6,Affected,missense,blue,PrimateAI,0.92934805,5
PSMD6,Affected,missense,blue,PrimateAI,0.26159275,5
UBA3,Affected,missense,greenyellow,PrimateAI,0.75551283,2
CGGBP1,Affected,missense,greenyellow,PrimateAI,0.84194434,2
CGGBP1,Affected,missense,greenyellow,PrimateAI,0.92333925,2
FILIP1L,Affected,missense,greenyellow,PrimateAI,0.3847578,2
ATP6V1A,Affected,missense,blue,PrimateAI,0.6431882,5
ATP6V1A,Unaffected,missense,blue,PrimateAI,0.7705245,5
ATP6V1A,Affected,missense,blue,PrimateAI,0.78256094,5
CSTA,Affected,missense,greenyellow,PrimateAI,0.44745743,2
CSTA,Affected,missense,greenyellow,PrimateAI,0.2891823,2
KPNA1,Affected,missense,tan,PrimateAI,0.85636926,6
SEMA5B,Affected,missense,magenta,PrimateAI,0.29729858,1
SEMA5B,Affected,missense,magenta,PrimateAI,0.6566833,1
SEMA5B,Unaffected,missense,magenta,PrimateAI,0.6795378,1
SEMA5B,Affected,missense,magenta,PrimateAI,0.67275214,1
SEMA5B,Affected,missense,magenta,PrimateAI,0.6405176,1
UMPS,Affected,missense,tan,PrimateAI,0.32264772,6
UMPS,Affected,missense,tan,PrimateAI,0.32264772,6
MCM2,Affected,missense,magenta,PrimateAI,0.50679815,1
MCM2,Unaffected,missense,magenta,PrimateAI,0.73216903,1
SEC61A1,Affected,missense,tan,PrimateAI,0.88047624,6
SEC61A1,Affected,missense,tan,PrimateAI,0.88047624,6
RUVBL1,Affected,missense,yellow,PrimateAI,0.87044364,4
RAB43,Affected,missense,greenyellow,PrimateAI,0.9297711,2
COPG1,Unaffected,missense,greenyellow,PrimateAI,0.7411027,2
COPG1,Affected,missense,greenyellow,PrimateAI,0.86149466,2
COPG1,Unaffected,missense,greenyellow,PrimateAI,0.8137175,2
NUDT16,Affected,missense,greenyellow,PrimateAI,0.83910847,2
CDV3,Unaffected,missense,tan,PrimateAI,0.45798105,6
COPB2,Affected,missense,blue,PrimateAI,0.33460274,5
MBNL1,Affected,missense,magenta,PrimateAI,0.86977136,1
MBNL1,Affected,missense,magenta,PrimateAI,0.82893944,1
MBNL1,Affected,missense,magenta,PrimateAI,0.92318225,1
MBNL1,Unaffected,missense,magenta,PrimateAI,0.7156842,1
GMPS,Affected,missense,black,PrimateAI,0.8649875,3
GMPS,Affected,missense,black,PrimateAI,0.45891863,3
SMC4,Affected,missense,black,PrimateAI,0.5969013,3
SMC4,Unaffected,missense,black,PrimateAI,0.49796697,3
TNIK,Unaffected,missense,magenta,PrimateAI,0.430852,1
TNIK,Affected,missense,magenta,PrimateAI,0.9117342,1
TNIK,Affected,missense,magenta,PrimateAI,0.8145373,1
MFN1,Affected,missense,greenyellow,PrimateAI,0.8982631,2
MFN1,Affected,missense,greenyellow,PrimateAI,0.66321206,2
SOX2,Affected,missense,greenyellow,PrimateAI,0.8979422,2
AP2M1,Unaffected,missense,blue,PrimateAI,0.88770854,5
AP2M1,Affected,missense,blue,PrimateAI,0.8137418,5
AP2M1,Affected,missense,blue,PrimateAI,0.8365388,5
AP2M1,Affected,missense,blue,PrimateAI,0.8520249,5
AP2M1,Affected,missense,blue,PrimateAI,0.80813813,5
VWA5B2,Unaffected,missense,tan,PrimateAI,0.8051876,6
PSMD2,Affected,missense,yellow,PrimateAI,0.9147351,4
EIF4G1,Affected,missense,tan,PrimateAI,0.8053968,6
EIF4G1,Unaffected,missense,tan,PrimateAI,0.7264081,6
EIF4G1,Affected,missense,tan,PrimateAI,0.87836105,6
OPA1,Affected,missense,blue,PrimateAI,0.869967,5
OPA1,Unaffected,missense,blue,PrimateAI,0.84995043,5
PAK2,Unaffected,missense,yellow,PrimateAI,0.45268008,4
CTBP1,Unaffected,missense,yellow,PrimateAI,0.7539715,4
CTBP1,Affected,missense,yellow,PrimateAI,0.83909637,4
ADD1,Affected,missense,greenyellow,PrimateAI,0.4440659,2
ADD1,Affected,missense,greenyellow,PrimateAI,0.770681,2
MFSD10,Unaffected,missense,tan,PrimateAI,0.26491943,6
MFSD10,Affected,missense,tan,PrimateAI,0.5241834,6
CRMP1,Affected,missense,blue,PrimateAI,0.42935598,5
CRMP1,Affected,missense,blue,PrimateAI,0.78752434,5
WDR1,Affected,missense,yellow,PrimateAI,0.8724014,4
DHX15,Affected,missense,black,PrimateAI,0.7250805,3
PGM2,Affected,missense,tan,PrimateAI,0.6918876,6
PGM2,Affected,missense,tan,PrimateAI,0.5991601,6
UGDH,Affected,missense,black,PrimateAI,0.74511415,3
UBE2K,Affected,missense,greenyellow,PrimateAI,0.8013903,2
PDS5A,Affected,missense,black,PrimateAI,0.89672023,3
LIMCH1,Unaffected,missense,greenyellow,PrimateAI,0.57512605,2
LIMCH1,Affected,missense,greenyellow,PrimateAI,0.52153826,2
TMEM33,Affected,missense,tan,PrimateAI,0.8266146,6
TMEM33,Unaffected,missense,tan,PrimateAI,0.74593925,6
POLR2B,Affected,missense,greenyellow,PrimateAI,0.88386893,2
UBA6,Affected,missense,blue,PrimateAI,0.5970669,5
UBA6,Unaffected,missense,blue,PrimateAI,0.46490726,5
RUFY3,Affected,missense,blue,PrimateAI,0.74762547,5
RUFY3,Affected,missense,blue,PrimateAI,0.8155865,5
G3BP2,Affected,missense,greenyellow,PrimateAI,0.57067984,2
G3BP2,Affected,missense,greenyellow,PrimateAI,0.93798935,2
SCARB2,Affected,missense,tan,PrimateAI,0.45821992,6
CCDC158,Affected,missense,greenyellow,PrimateAI,0.41870916,2
SEC31A,Affected,missense,blue,PrimateAI,0.7817776,5
HPSE,Unaffected,missense,tan,PrimateAI,0.4007327,6
GPRIN3,Affected,missense,black,PrimateAI,0.21897373,3
SMARCAD1,Affected,missense,greenyellow,PrimateAI,0.7916117,2
RAP1GDS1,Affected,missense,greenyellow,PrimateAI,0.8030872,2
EIF4E,Affected,missense,yellow,PrimateAI,0.89616036,4
EIF4E,Affected,missense,yellow,PrimateAI,0.8423089,4
ADH5,Unaffected,missense,yellow,PrimateAI,0.59979415,4
PPP3CA,Affected,missense,blue,PrimateAI,0.6144754,5
PPP3CA,Affected,missense,blue,PrimateAI,0.8906867,5
PPP3CA,Affected,missense,blue,PrimateAI,0.9341004,5
CYP2U1,Unaffected,missense,tan,PrimateAI,0.4402913,6
CYP2U1,Affected,missense,tan,PrimateAI,0.28779572,6
HADH,Affected,missense,black,PrimateAI,0.5518514,3
FGF2,Affected,missense,greenyellow,PrimateAI,0.85051596,2
HSPA4L,Affected,missense,tan,PrimateAI,0.8268634,6
SMARCA5,Affected,missense,black,PrimateAI,0.877468,3
SMARCA5,Affected,missense,black,PrimateAI,0.8439502,3
ABCE1,Affected,missense,tan,PrimateAI,0.9285232,6
ABCE1,Affected,missense,tan,PrimateAI,0.72823805,6
TRIM2,Affected,missense,blue,PrimateAI,0.74319,5
TRIM2,Unaffected,missense,blue,PrimateAI,0.74644583,5
TRIM2,Unaffected,missense,blue,PrimateAI,0.7426866,5
TRIM2,Affected,missense,blue,PrimateAI,0.92585063,5
FGB,Unaffected,missense,greenyellow,PrimateAI,0.2690278,2
FGB,Affected,missense,greenyellow,PrimateAI,0.37201613,2
PPID,Affected,missense,greenyellow,PrimateAI,0.61425364,2
TKTL2,Affected,missense,tan,PrimateAI,0.5866965,6
CDKN2AIP,Affected,missense,greenyellow,PrimateAI,0.6748864,2
CDKN2AIP,Affected,missense,greenyellow,PrimateAI,0.35263008,2
FRG1,Affected,missense,greenyellow,PrimateAI,0.5215495,2
SDHA,Affected,missense,tan,PrimateAI,0.83967197,6
SDHA,Affected,missense,tan,PrimateAI,0.7368269,6
PDCD6,Affected,missense,blue,PrimateAI,0.8859682,5
PDCD6,Affected,missense,blue,PrimateAI,0.88504374,5
LPCAT1,Affected,missense,greenyellow,PrimateAI,0.5131432,2
LPCAT1,Affected,missense,greenyellow,PrimateAI,0.568761,2
LPCAT1,Affected,missense,greenyellow,PrimateAI,0.83179986,2
CCT5,Affected,missense,yellow,PrimateAI,0.8454771,4
CCT5,Unaffected,missense,yellow,PrimateAI,0.8300601,4
NUP155,Affected,missense,greenyellow,PrimateAI,0.73166317,2
NUP155,Affected,missense,greenyellow,PrimateAI,0.72267854,2
NUP155,Unaffected,missense,greenyellow,PrimateAI,0.6741193,2
PAIP1,Affected,missense,yellow,PrimateAI,0.7046172,4
NNT,Affected,missense,yellow,PrimateAI,0.7987039,4
NNT,Affected,missense,yellow,PrimateAI,0.8530606,4
NNT,Affected,missense,yellow,PrimateAI,0.6248821,4
ITGA2,Affected,missense,tan,PrimateAI,0.35403317,6
ITGA2,Affected,missense,tan,PrimateAI,0.42181134,6
MTREX,Affected,missense,greenyellow,PrimateAI,0.8621024,2
KIF2A,Affected,missense,greenyellow,PrimateAI,0.87234885,2
KIF2A,Affected,missense,greenyellow,PrimateAI,0.82417524,2
CCNB1,Affected,missense,greenyellow,PrimateAI,0.65031606,2
CCNB1,Affected,missense,greenyellow,PrimateAI,0.8237771,2
MAP1B,Affected,missense,greenyellow,PrimateAI,0.5719125,2
MAP1B,Unaffected,missense,greenyellow,PrimateAI,0.37333006,2
MAP1B,Affected,missense,greenyellow,PrimateAI,0.29626194,2
TNPO1,Affected,missense,black,PrimateAI,0.832816,3
BTF3,Unaffected,missense,greenyellow,PrimateAI,0.9110052,2
HEXB,Affected,missense,black,PrimateAI,0.29362363,3
IQGAP2,Affected,missense,tan,PrimateAI,0.80638874,6
NR2F1,Affected,missense,greenyellow,PrimateAI,0.92862374,2
NR2F1,Affected,missense,greenyellow,PrimateAI,0.87932247,2
NR2F1,Affected,missense,greenyellow,PrimateAI,0.8991493,2
NUDT12,Affected,missense,greenyellow,PrimateAI,0.4758873,2
HSD17B4,Affected,missense,blue,PrimateAI,0.43086213,5
ALDH7A1,Affected,missense,black,PrimateAI,0.49067646,3
RAD50,Affected,missense,tan,PrimateAI,0.5968829,6
RAD50,Affected,missense,tan,PrimateAI,0.84863496,6
HSPA4,Affected,missense,yellow,PrimateAI,0.73578703,4
VDAC1,Unaffected,missense,magenta,PrimateAI,0.76501155,1
ETF1,Affected,missense,greenyellow,PrimateAI,0.8771246,2
HSPA9,Affected,missense,black,PrimateAI,0.7860331,3
CTNNA1,Affected,missense,tan,PrimateAI,0.90048957,6
MATR3,Affected,missense,greenyellow,PrimateAI,0.82422984,2
GNPDA1,Affected,missense,black,PrimateAI,0.71897113,3
TCERG1,Affected,missense,blue,PrimateAI,0.78162384,5
TCERG1,Unaffected,missense,blue,PrimateAI,0.8705524,5
DPYSL3,Affected,missense,blue,PrimateAI,0.8779072,5
DPYSL3,Affected,missense,blue,PrimateAI,0.76250327,5
ANXA6,Unaffected,missense,black,PrimateAI,0.7305832,3
ANXA6,Unaffected,missense,black,PrimateAI,0.60301137,3
ATOX1,Affected,missense,blue,PrimateAI,0.23136374,5
G3BP1,Unaffected,missense,black,PrimateAI,0.8831935,3
G3BP1,Unaffected,missense,black,PrimateAI,0.8597075,3
G3BP1,Affected,missense,black,PrimateAI,0.7045069,3
LARP1,Affected,missense,tan,PrimateAI,0.6480721,6
LARP1,Affected,missense,tan,PrimateAI,0.86763084,6
UBLCP1,Affected,missense,greenyellow,PrimateAI,0.69948155,2
UBLCP1,Unaffected,missense,greenyellow,PrimateAI,0.89525115,2
NUDCD2,Affected,missense,tan,PrimateAI,0.79944575,6
NUDCD2,Affected,missense,tan,PrimateAI,0.79944575,6
NUDCD2,Affected,missense,tan,PrimateAI,0.7542937,6
NUDCD2,Affected,missense,tan,PrimateAI,0.74764436,6
SH3PXD2B,Affected,missense,greenyellow,PrimateAI,0.4091003,2
SH3PXD2B,Affected,missense,greenyellow,PrimateAI,0.2629692,2
CREBRF,Unaffected,missense,greenyellow,PrimateAI,0.9179766,2
CREBRF,Affected,missense,greenyellow,PrimateAI,0.85906255,2
SFXN1,Affected,missense,black,PrimateAI,0.54043996,3
CLTB,Unaffected,missense,tan,PrimateAI,0.82275224,6
FAF2,Affected,missense,greenyellow,PrimateAI,0.78066033,2
DBN1,Affected,missense,blue,PrimateAI,0.65669465,5
DBN1,Affected,missense,blue,PrimateAI,0.7572766,5
DBN1,Unaffected,missense,blue,PrimateAI,0.8108233,5
FAM193B,Affected,missense,greenyellow,PrimateAI,0.6464155,2
TMED9,Unaffected,missense,black,PrimateAI,0.8214601,3
TUBB2A,Affected,missense,blue,PrimateAI,0.8612301,5
TUBB2A,Affected,missense,blue,PrimateAI,0.9233409,5
TUBB2A,Affected,missense,blue,PrimateAI,0.9452401,5
TUBB2B,Affected,missense,greenyellow,PrimateAI,0.8865193,2
DSP,Affected,missense,blue,PrimateAI,0.53112894,5
DSP,Unaffected,missense,blue,PrimateAI,0.30360532,5
DSP,Affected,missense,blue,PrimateAI,0.715217,5
TXNDC5,Affected,missense,tan,PrimateAI,0.32430226,6
CAP2,Affected,missense,blue,PrimateAI,0.577425,5
NUP153,Affected,missense,magenta,PrimateAI,0.43742383,1
NUP153,Affected,missense,magenta,PrimateAI,0.3125558,1
DEK,Affected,missense,yellow,PrimateAI,0.64482194,4
ALDH5A1,Affected,missense,greenyellow,PrimateAI,0.67347324,2
ALDH5A1,Affected,missense,greenyellow,PrimateAI,0.83351326,2
ALDH5A1,Affected,missense,greenyellow,PrimateAI,0.21693444,2
ABCF1,Affected,missense,greenyellow,PrimateAI,0.704187,2
ABCF1,Affected,missense,greenyellow,PrimateAI,0.71440125,2
TUBB,Unaffected,missense,greenyellow,PrimateAI,0.89374703,2
FLOT1,Unaffected,missense,tan,PrimateAI,0.6029259,6
DDX39B,Affected,missense,greenyellow,PrimateAI,0.7862507,2
DDAH2,Affected,missense,blue,PrimateAI,0.74675363,5
TNXB,Affected,missense,magenta,PrimateAI,0.37824726,1
TNXB,Affected,missense,magenta,PrimateAI,0.4321124,1
TNXB,Unaffected,missense,magenta,PrimateAI,0.41323856,1
TNXB,Unaffected,missense,magenta,PrimateAI,0.31616285,1
TNXB,Unaffected,missense,magenta,PrimateAI,0.31250563,1
TNXB,Unaffected,missense,magenta,PrimateAI,0.33944482,1
TNXB,Affected,missense,magenta,PrimateAI,0.29704747,1
TNXB,Affected,missense,magenta,PrimateAI,0.31589234,1
TNXB,Affected,missense,magenta,PrimateAI,0.29218253,1
COL11A2,Unaffected,missense,greenyellow,PrimateAI,0.594193,2
COL11A2,Affected,missense,greenyellow,PrimateAI,0.87955415,2
COL11A2,Affected,missense,greenyellow,PrimateAI,0.82428765,2
VPS52,Unaffected,missense,greenyellow,PrimateAI,0.83396995,2
VPS52,Affected,missense,greenyellow,PrimateAI,0.5663239,2
KIFC1,Affected,missense,black,PrimateAI,0.41400123,3
KIFC1,Affected,missense,black,PrimateAI,0.39465886,3
KIFC1,Affected,missense,black,PrimateAI,0.4862789,3
HMGA1,Affected,missense,blue,PrimateAI,0.38591835,5
MAPK13,Affected,missense,greenyellow,PrimateAI,0.51869935,2
RPL7L1,Unaffected,missense,greenyellow,PrimateAI,0.6549963,2
RPL7L1,Unaffected,missense,greenyellow,PrimateAI,0.4862331,2
PEX6,Unaffected,missense,greenyellow,PrimateAI,0.3073245,2
PEX6,Unaffected,missense,greenyellow,PrimateAI,0.89757234,2
PEX6,Affected,missense,greenyellow,PrimateAI,0.8160347,2
XPO5,Affected,missense,greenyellow,PrimateAI,0.64152026,2
XPO5,Affected,missense,greenyellow,PrimateAI,0.64152026,2
XPO5,Affected,missense,greenyellow,PrimateAI,0.6397697,2
HSP90AB1,Affected,missense,greenyellow,PrimateAI,0.9061816,2
EEF1A1,Affected,missense,greenyellow,PrimateAI,0.85679376,2
CD109,Affected,missense,tan,PrimateAI,0.40552968,6
MYO6,Affected,missense,greenyellow,PrimateAI,0.74732924,2
PHIP,Affected,missense,black,PrimateAI,0.627846,3
PHIP,Affected,missense,black,PrimateAI,0.93227875,3
PHIP,Affected,missense,black,PrimateAI,0.9467629,3
PHIP,Affected,missense,black,PrimateAI,0.83854306,3
PHIP,Affected,missense,black,PrimateAI,0.8206581,3
PGM3,Unaffected,missense,tan,PrimateAI,0.37880167,6
ME1,Affected,missense,greenyellow,PrimateAI,0.3961883,2
ME1,Affected,missense,greenyellow,PrimateAI,0.7187346,2
POU3F2,Affected,missense,blue,PrimateAI,0.8013629,5
HDAC2,Unaffected,missense,yellow,PrimateAI,0.7394321,4
ROS1,Affected,missense,greenyellow,PrimateAI,0.2643478,2
